"","name","pvalue","estimate","expression","BH"
"4246","GO_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION",0.636983435692413,0,"Down",1
"4247","GO_CEREBRAL_CORTEX_TANGENTIAL_MIGRATION",0.050924670396729,7.97654409945351,"UP",0.309403898044841
"4248","GO_CEREBRAL_CORTEX_TANGENTIAL_MIGRATION",1,0,"Down",1
"4249","GO_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION",0.0725411657092204,5.9819376746713,"UP",0.390327308329518
"4250","GO_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION",1,0,"Down",1
"4251","GO_MODULATION_OF_MICROTUBULE_CYTOSKELETON_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"4252","GO_MODULATION_OF_MICROTUBULE_CYTOSKELETON_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION",1,0,"Down",1
"4253","GO_LAYER_FORMATION_IN_CEREBRAL_CORTEX",0.0964806575972499,4.78571036067212,"UP",0.462883558708783
"4254","GO_LAYER_FORMATION_IN_CEREBRAL_CORTEX",1,0,"Down",1
"4255","GO_SUBSTRATE_INDEPENDENT_TELENCEPHALIC_TANGENTIAL_MIGRATION",1,0,"UP",1
"4256","GO_SUBSTRATE_INDEPENDENT_TELENCEPHALIC_TANGENTIAL_MIGRATION",1,0,"Down",1
"4257","GO_CELL_PROLIFERATION_IN_FOREBRAIN",0.0143742844316331,5.32619701837385,"UP",0.134399886570144
"4258","GO_CELL_PROLIFERATION_IN_FOREBRAIN",0.617115109293418,0,"Down",1
"4259","GO_HYPOTHALAMUS_DEVELOPMENT",0.0126924359891468,8.98174943419262,"UP",0.12345076708762
"4260","GO_HYPOTHALAMUS_DEVELOPMENT",1,0,"Down",1
"4261","GO_PYRAMIDAL_NEURON_DIFFERENTIATION",1,0,"UP",1
"4262","GO_PYRAMIDAL_NEURON_DIFFERENTIATION",1,0,"Down",1
"4263","GO_FOREBRAIN_RADIAL_GLIAL_CELL_DIFFERENTIATION",0.382676204763151,2.39075924182506,"UP",0.939516505108719
"4264","GO_FOREBRAIN_RADIAL_GLIAL_CELL_DIFFERENTIATION",1,0,"Down",1
"4265","GO_FOREBRAIN_VENTRICULAR_ZONE_PROGENITOR_CELL_DIVISION",0.214277578131205,5.97696382322776,"UP",0.723248440678806
"4266","GO_FOREBRAIN_VENTRICULAR_ZONE_PROGENITOR_CELL_DIVISION",1,0,"Down",1
"4267","GO_FOREBRAIN_REGIONALIZATION",0.58708252062601,1.19497616424295,"UP",1
"4268","GO_FOREBRAIN_REGIONALIZATION",0.58708252062601,1.19497616424295,"Down",1
"4269","GO_FOREBRAIN_GENERATION_OF_NEURONS",0.00155217332254318,4.3709479452397,"UP",0.0259014982873128
"4270","GO_FOREBRAIN_GENERATION_OF_NEURONS",0.166846732176807,0,"Down",0.652582934572728
"4271","GO_FOREBRAIN_NEUROBLAST_DIVISION",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"4272","GO_FOREBRAIN_NEUROBLAST_DIVISION",1,0,"Down",1
"4273","GO_FOREBRAIN_NEURON_FATE_COMMITMENT",1,0,"UP",1
"4274","GO_FOREBRAIN_NEURON_FATE_COMMITMENT",1,0,"Down",1
"4275","GO_FOREBRAIN_NEURON_DIFFERENTIATION",0.00673484832992201,4.23575088357982,"UP",0.0783722316324934
"4276","GO_FOREBRAIN_NEURON_DIFFERENTIATION",0.253968577609315,0,"Down",0.808687405452853
"4277","GO_FOREBRAIN_NEURON_DEVELOPMENT",0.0189167212554264,4.79331022767587,"UP",0.16118964397584
"4278","GO_FOREBRAIN_NEURON_DEVELOPMENT",0.619508211015832,0,"Down",1
"4279","GO_FOREBRAIN_CELL_MIGRATION",0.00242996485638083,4.00640612168737,"UP",0.0360667182657334
"4280","GO_FOREBRAIN_CELL_MIGRATION",0.172697292151479,0,"Down",0.664536713367138
"4281","GO_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION",0.050924670396729,7.97654409945351,"UP",0.309403898044841
"4282","GO_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION",1,0,"Down",1
"4283","GO_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT",0.050924670396729,7.97654409945351,"UP",0.309403898044841
"4284","GO_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT",1,0,"Down",1
"4285","GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION",1,0,"UP",1
"4286","GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION",1,0,"Down",1
"4287","GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DEVELOPMENT",1,0,"UP",1
"4288","GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DEVELOPMENT",1,0,"Down",1
"4289","GO_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION",1,0,"UP",1
"4290","GO_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION",1,0,"Down",1
"4291","GO_COMMITMENT_OF_NEURONAL_CELL_TO_SPECIFIC_NEURON_TYPE_IN_FOREBRAIN",1,0,"UP",1
"4292","GO_COMMITMENT_OF_NEURONAL_CELL_TO_SPECIFIC_NEURON_TYPE_IN_FOREBRAIN",1,0,"Down",1
"4293","GO_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING",1,0,"UP",1
"4294","GO_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING",1,0,"Down",1
"4295","GO_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING",0.059707530566781,3.99135754819691,"UP",0.347946693022075
"4296","GO_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING",0.616989274755516,0,"Down",1
"4297","GO_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_VENTRAL_SPINAL_CORD_PATTERNING",0.0169590392389908,23.9138465119583,"UP",0.149747840914357
"4298","GO_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_VENTRAL_SPINAL_CORD_PATTERNING",1,0,"Down",1
"4299","GO_NEURAL_TUBE_DEVELOPMENT",0.0081730509196474,2.19121459859016,"UP",0.0887372156402732
"4300","GO_NEURAL_TUBE_DEVELOPMENT",0.580373647081581,0.729881954975208,"Down",1
"4301","GO_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION",0.0725411657092204,5.9819376746713,"UP",0.390327308329518
"4302","GO_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION",1,0,"Down",1
"4303","GO_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"4304","GO_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION",1,0,"Down",1
"4305","GO_CEREBELLAR_PURKINJE_CELL_GRANULE_CELL_PRECURSOR_CELL_SIGNALING_INVOLVED_IN_REGULATION_OF_GRANULE_CELL_PRECURSOR_CELL_PROLIFERATION",0.214277578131205,5.97696382322776,"UP",0.723248440678806
"4306","GO_CEREBELLAR_PURKINJE_CELL_GRANULE_CELL_PRECURSOR_CELL_SIGNALING_INVOLVED_IN_REGULATION_OF_GRANULE_CELL_PRECURSOR_CELL_PROLIFERATION",1,0,"Down",1
"4307","GO_POSITIVE_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"4308","GO_POSITIVE_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION",1,0,"Down",1
"4309","GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS",0.00172780520345571,6.00192978572399,"UP",0.0278959393509496
"4310","GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS",0.645324525123273,1.4944195676726,"Down",1
"4311","GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION",0.000351633337894169,2.8928110600587,"UP",0.0079289264841076
"4312","GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION",0.320553427954511,0.567265508149976,"Down",0.878781905502177
"4313","GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT",0.00569635427379691,3.09072879942282,"UP",0.0694036236609348
"4314","GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT",0.57935541429237,0.568135817291717,"Down",1
"4315","GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS",0.00840437750474197,4.00036841659582,"UP",0.0905310554286364
"4316","GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS",0.70812451320355,1.08631752924455,"Down",1
"4317","GO_CORTICOSPINAL_TRACT_MORPHOGENESIS",0.00769167977174619,11.9756302279882,"UP",0.0841782023821045
"4318","GO_CORTICOSPINAL_TRACT_MORPHOGENESIS",1,0,"Down",1
"4319","GO_ANTERIOR_COMMISSURE_MORPHOGENESIS",1,0,"UP",1
"4320","GO_ANTERIOR_COMMISSURE_MORPHOGENESIS",1,0,"Down",1
"4321","GO_TELENCEPHALON_REGIONALIZATION",1,0,"UP",1
"4322","GO_TELENCEPHALON_REGIONALIZATION",1,0,"Down",1
"4323","GO_HYPOTHALAMUS_CELL_DIFFERENTIATION",0.0169590392389908,23.9138465119583,"UP",0.149747840914357
"4324","GO_HYPOTHALAMUS_CELL_DIFFERENTIATION",1,0,"Down",1
"4325","GO_PITUITARY_GLAND_DEVELOPMENT",0.685748224254768,1.19517153765897,"UP",1
"4326","GO_PITUITARY_GLAND_DEVELOPMENT",1,0.568569572267912,"Down",1
"4327","GO_ADENOHYPOPHYSIS_DEVELOPMENT",1,0,"UP",1
"4328","GO_ADENOHYPOPHYSIS_DEVELOPMENT",0.330987031587496,2.98858893901806,"Down",0.878781905502177
"4329","GO_CEREBRAL_CORTEX_DEVELOPMENT",0.199782557975264,1.56342432589855,"UP",0.723248440678806
"4330","GO_CEREBRAL_CORTEX_DEVELOPMENT",0.0300523098294627,0.154333993399972,"Down",0.225386837720636
"4331","GO_OLFACTORY_LOBE_DEVELOPMENT",0.045240886239337,3.42285910784776,"UP",0.296725777110839
"4332","GO_OLFACTORY_LOBE_DEVELOPMENT",0.392916982807171,0,"Down",0.951028775912897
"4333","GO_NEURAL_PLATE_ANTERIOR_POSTERIOR_REGIONALIZATION",1,0,"UP",1
"4334","GO_NEURAL_PLATE_ANTERIOR_POSTERIOR_REGIONALIZATION",1,0,"Down",1
"4335","GO_NEUROGENESIS",5.32244470606024e-21,2.64960999146202,"UP",2.48485588981567e-18
"4336","GO_NEUROGENESIS",0.00858235975154036,0.683469981298561,"Down",0.092254753540629
"4337","GO_INTERKINETIC_NUCLEAR_MIGRATION",0.214277578131205,5.97696382322776,"UP",0.723248440678806
"4338","GO_INTERKINETIC_NUCLEAR_MIGRATION",1,0,"Down",1
"4339","GO_TANGENTIAL_MIGRATION_FROM_THE_SUBVENTRICULAR_ZONE_TO_THE_OLFACTORY_BULB",0.00173144400119077,35.9168291190283,"UP",0.0278959393509496
"4340","GO_TANGENTIAL_MIGRATION_FROM_THE_SUBVENTRICULAR_ZONE_TO_THE_OLFACTORY_BULB",1,0,"Down",1
"4341","GO_TELENCEPHALON_GLIAL_CELL_MIGRATION",0.0881413543578433,3.26484712292961,"UP",0.441933048869616
"4342","GO_TELENCEPHALON_GLIAL_CELL_MIGRATION",0.619508211015832,0,"Down",1
"4343","GO_METENCEPHALON_DEVELOPMENT",0.00578344205704478,2.8628063223009,"UP",0.0700088941604243
"4344","GO_METENCEPHALON_DEVELOPMENT",0.796282128548979,0.730696929695236,"Down",1
"4345","GO_CORPUS_CALLOSUM_DEVELOPMENT",0.265567874256974,2.17451836955578,"UP",0.808687405452853
"4346","GO_CORPUS_CALLOSUM_DEVELOPMENT",0.265567874256974,2.17451836955578,"Down",0.808687405452853
"4347","GO_CELL_CYCLE_PROCESS",0.382040227828352,0.87382307267515,"UP",0.939516505108719
"4348","GO_CELL_CYCLE_PROCESS",0.252837436480364,0.839106316209671,"Down",0.808687405452853
"4349","GO_MEMBRANE_DOCKING",0.721534894980553,0.795096065954514,"UP",1
"4350","GO_MEMBRANE_DOCKING",1,0.918426923862407,"Down",1
"4351","GO_REGULATION_OF_CELL_CELL_ADHESION",6.57103531708485e-07,2.39821308328885,"UP",3.36613983749519e-05
"4352","GO_REGULATION_OF_CELL_CELL_ADHESION",0.824855492726487,0.917342414659697,"Down",1
"4353","GO_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION",0.000378897750590613,2.56705736676491,"UP",0.00840531057519694
"4354","GO_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION",0.305879239358924,1.33149488797169,"Down",0.878781905502177
"4355","GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION",1.60893004992188e-06,2.72353508697039,"UP",7.27987689107825e-05
"4356","GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION",0.0288981016504656,0.448244076238656,"Down",0.218722967808922
"4357","GO_CELLULAR_COMPONENT_DISASSEMBLY",0.00452454959311284,1.6403706018894,"UP",0.0583082169019598
"4358","GO_CELLULAR_COMPONENT_DISASSEMBLY",0.544750454454899,1.1130853183448,"Down",1
"4359","GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM",0.881401062459682,1.0501506742884,"UP",1
"4360","GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM",0.881401062459682,1.0501506742884,"Down",1
"4361","GO_PROTEIN_MATURATION_BY_PROTEIN_FOLDING",1,0,"UP",1
"4362","GO_PROTEIN_MATURATION_BY_PROTEIN_FOLDING",1,0,"Down",1
"4363","GO_DIGESTIVE_SYSTEM_PROCESS",0.627713458315312,0.616898795865898,"UP",1
"4364","GO_DIGESTIVE_SYSTEM_PROCESS",0.000177782444593192,3.59470342003625,"Down",0.0044754987461193
"4365","GO_OVULATION_CYCLE_PROCESS",0.000724545598457147,5.06203775177405,"UP",0.0139359697411112
"4366","GO_OVULATION_CYCLE_PROCESS",0.719036884548383,0.459017446148117,"Down",1
"4367","GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS",7.94941777090291e-32,3.58244829605582,"UP",1.08864626566592e-28
"4368","GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS",0.0606905655133212,0.733350021929268,"Down",0.352176722252724
"4369","GO_REGULATION_OF_CELL_MORPHOGENESIS",6.71766655603707e-12,3.05179297613098,"UP",8.90285847703958e-10
"4370","GO_REGULATION_OF_CELL_MORPHOGENESIS",0.0525687078489674,0.6015761728136,"Down",0.318306584595141
"4371","GO_MAMMALIAN_OOGENESIS_STAGE",1,0,"UP",1
"4372","GO_MAMMALIAN_OOGENESIS_STAGE",1,0,"Down",1
"4373","GO_BIOLOGICAL_ADHESION",4.18031857963716e-49,4.10095092538049,"UP",2.14680260657266e-45
"4374","GO_BIOLOGICAL_ADHESION",0.0639841738884655,0.769685705636657,"Down",0.365758932318923
"4375","GO_GLAND_MORPHOGENESIS",0.000267189655895964,2.86274178125541,"UP",0.00628706748157491
"4376","GO_GLAND_MORPHOGENESIS",0.845378731051984,0.813516216930202,"Down",1
"4377","GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",6.62150810631551e-08,0,"UP",4.07959521286955e-06
"4378","GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",0.0670341832074073,0.528122184809758,"Down",0.380181168262441
"4379","GO_MEMBRANE_TO_MEMBRANE_DOCKING",0.00407958059688367,17.9603497581683,"UP",0.0543820536153046
"4380","GO_MEMBRANE_TO_MEMBRANE_DOCKING",1,0,"Down",1
"4381","GO_DNA_STRAND_ELONGATION",0.253968577609315,0,"UP",0.808687405452853
"4382","GO_DNA_STRAND_ELONGATION",0.696855311443434,1.1381684516046,"Down",1
"4383","GO_EXTRACELLULAR_MATRIX_DISASSEMBLY",3.36969861884715e-07,5.19430443607422,"UP",1.83122616477138e-05
"4384","GO_EXTRACELLULAR_MATRIX_DISASSEMBLY",0.326079179701951,0.410841237042852,"Down",0.878781905502177
"4385","GO_ELECTRON_TRANSPORT_CHAIN",0.310710426434557,1.40006898222326,"UP",0.878781905502177
"4386","GO_ELECTRON_TRANSPORT_CHAIN",0.000800086623578705,2.75870994915006,"Down",0.0151338668706757
"4387","GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN",0.0488187822629063,0,"UP",0.309403898044841
"4388","GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN",0.00268707801838503,3.25121812421892,"Down",0.0394552942485099
"4389","GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION",8.01801517490283e-14,2.65018504222197,"UP",1.41987989416253e-11
"4390","GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION",0.321818567248385,0.825240796934995,"Down",0.878781905502177
"4391","GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION",1,0,"UP",1
"4392","GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION",1,0,"Down",1
"4393","GO_CD40_SIGNALING_PATHWAY",0.00508873111251298,7.99055360365472,"UP",0.0635457231083536
"4394","GO_CD40_SIGNALING_PATHWAY",0.55249402344273,1.32784926330267,"Down",1
"4395","GO_NEURONAL_SIGNAL_TRANSDUCTION",0.214277578131205,5.97696382322776,"UP",0.723248440678806
"4396","GO_NEURONAL_SIGNAL_TRANSDUCTION",1,0,"Down",1
"4397","GO_POSITIVE_REGULATION_OF_SIGNALING",1.76304142399739e-17,2.3111130960829,"UP",5.24875317851513e-15
"4398","GO_POSITIVE_REGULATION_OF_SIGNALING",0.479955095681877,0.912123180199009,"Down",1
"4399","GO_NEGATIVE_REGULATION_OF_SIGNALING",1.46938429607338e-16,2.45997650277154,"UP",3.72643113702955e-14
"4400","GO_NEGATIVE_REGULATION_OF_SIGNALING",0.38528064543235,0.877943909707887,"Down",0.94541982753263
"4401","GO_ADAPTATION_OF_SIGNALING_PATHWAY",0.149441966131266,3.41800377199345,"UP",0.602828191993468
"4402","GO_ADAPTATION_OF_SIGNALING_PATHWAY",1,0,"Down",1
"4403","GO_SIGNAL_RELEASE",4.55017575143488e-05,2.01961535981388,"UP",0.00141192915839842
"4404","GO_SIGNAL_RELEASE",0.00257135669144002,1.71975612279791,"Down",0.037945983588765
"4405","GO_METAL_ION_TRANSPORT",4.22391044973508e-06,2.03695899272325,"UP",0.000174934613827536
"4406","GO_METAL_ION_TRANSPORT",0.0946761747609601,1.330966969643,"Down",0.462883558708783
"4407","GO_CELLULAR_ANION_HOMEOSTASIS",1,0,"UP",1
"4408","GO_CELLULAR_ANION_HOMEOSTASIS",0.0725411657092204,5.9819376746713,"Down",0.390327308329518
"4409","GO_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS",0.804918197518697,1.10680376416206,"UP",1
"4410","GO_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS",0.133886299845788,1.88122856726086,"Down",0.578278463295243
"4411","GO_CELLULAR_POTASSIUM_ION_HOMEOSTASIS",1,0,"UP",1
"4412","GO_CELLULAR_POTASSIUM_ION_HOMEOSTASIS",0.00769167977174619,11.9756302279882,"Down",0.0841782023821045
"4413","GO_ESTABLISHMENT_OF_CELL_POLARITY",0.0109218829044852,2.20336335420201,"UP",0.111898912031888
"4414","GO_ESTABLISHMENT_OF_CELL_POLARITY",0.000798632465872916,0,"Down",0.0151338668706757
"4415","GO_MAINTENANCE_OF_CELL_POLARITY",0.58708252062601,1.19497616424295,"UP",1
"4416","GO_MAINTENANCE_OF_CELL_POLARITY",1,0,"Down",1
"4417","GO_ACTIN_FILAMENT_BASED_PROCESS",4.1541015156633e-20,3.21717870351086,"UP",1.77778236114074e-17
"4418","GO_ACTIN_FILAMENT_BASED_PROCESS",0.207692809519241,1.22587193279207,"Down",0.723248440678806
"4419","GO_CELL_PROJECTION_ORGANIZATION",4.75166295234703e-16,2.36621914739698,"UP",1.10918932235355e-13
"4420","GO_CELL_PROJECTION_ORGANIZATION",0.139759152841235,0.811450539152455,"Down",0.596123861641331
"4421","GO_CELL_PROJECTION_ASSEMBLY",0.0256333184997178,1.49866047060724,"UP",0.200747094403814
"4422","GO_CELL_PROJECTION_ASSEMBLY",0.840352038566683,1.02696644809252,"Down",1
"4423","GO_LAMELLIPODIUM_ASSEMBLY",0.174505400708883,1.75290560773133,"UP",0.664536713367138
"4424","GO_LAMELLIPODIUM_ASSEMBLY",1,0.81407846699311,"Down",1
"4425","GO_MICROVILLUS_ASSEMBLY",1,0.746493369659217,"UP",1
"4426","GO_MICROVILLUS_ASSEMBLY",0.00768015085813743,4.99715045244093,"Down",0.0841782023821045
"4427","GO_ACTIN_FILAMENT_DEPOLYMERIZATION",0.356619960967916,1.49541258571471,"UP",0.932733287268007
"4428","GO_ACTIN_FILAMENT_DEPOLYMERIZATION",0.755439580285189,1.08640401441712,"Down",1
"4429","GO_PARALLEL_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",0.382676204763151,2.39075924182506,"UP",0.939516505108719
"4430","GO_PARALLEL_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",0.0725411657092204,5.9819376746713,"Down",0.390327308329518
"4431","GO_ACTIN_MODIFICATION",1,0,"UP",1
"4432","GO_ACTIN_MODIFICATION",1,0,"Down",1
"4433","GO_ACTIN_FILAMENT_BASED_MOVEMENT",3.0537110625274e-05,3.23026950759674,"UP",0.00100206601671626
"4434","GO_ACTIN_FILAMENT_BASED_MOVEMENT",0.00644616590303552,2.25891283239674,"Down",0.0761366687809545
"4435","GO_MUSCLE_FILAMENT_SLIDING",0.382188515379582,1.59417017385022,"UP",0.939516505108719
"4436","GO_MUSCLE_FILAMENT_SLIDING",0.636983435692413,0,"Down",1
"4437","GO_PEPTIDE_HORMONE_SECRETION",0.354182023335684,0.67053698512726,"UP",0.927892759005436
"4438","GO_PEPTIDE_HORMONE_SECRETION",0.000272154187859243,2.42499293118929,"Down",0.00638195356963992
"4439","GO_INSULIN_SECRETION",0.498107183522944,0.712817540883698,"UP",1
"4440","GO_INSULIN_SECRETION",0.000545544761431111,2.46655468317708,"Down",0.0110956242468494
"4441","GO_PROTEIN_REPAIR",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"4442","GO_PROTEIN_REPAIR",1,0,"Down",1
"4443","GO_LYMPHOCYTE_DIFFERENTIATION",6.43324824786207e-05,2.20475900430889,"UP",0.0019292231460961
"4444","GO_LYMPHOCYTE_DIFFERENTIATION",0.0836490932957425,0.582168781332919,"Down",0.43152176656985
"4445","GO_MYELOID_CELL_DIFFERENTIATION",1.11655218726714e-06,2.44200609854467,"UP",5.37147892993948e-05
"4446","GO_MYELOID_CELL_DIFFERENTIATION",0.00500212960612316,0.414799662286564,"Down",0.0634053761645849
"4447","GO_REGULATION_OF_ENDOCYTOSIS",1.50670500443946e-05,2.91988213548087,"UP",0.000543949634467406
"4448","GO_REGULATION_OF_ENDOCYTOSIS",0.244103472476968,0.580352946554058,"Down",0.797958868813157
"4449","GO_NATURAL_KILLER_CELL_ACTIVATION",0.00632683423989313,3.31400605500573,"UP",0.0749082587641987
"4450","GO_NATURAL_KILLER_CELL_ACTIVATION",0.112985844201396,0,"Down",0.517954744830412
"4451","GO_WATER_HOMEOSTASIS",0.768093022209954,0.611991038259732,"UP",1
"4452","GO_WATER_HOMEOSTASIS",0.129802290801136,2.05440602302426,"Down",0.564675700473726
"4453","GO_REGULATION_OF_WNT_SIGNALING_PATHWAY",3.50409355729884e-11,3.32773532640651,"UP",4.20942045930016e-09
"4454","GO_REGULATION_OF_WNT_SIGNALING_PATHWAY",0.53727781221585,0.808065597712269,"Down",1
"4455","GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",0.0930479457618074,1.96369861023663,"UP",0.462470578717408
"4456","GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",0.00325567373115308,2.77814135961783,"Down",0.0456538880504783
"4457","GO_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX",1,0,"UP",1
"4458","GO_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX",1,0,"Down",1
"4459","GO_REGULATION_OF_CELL_ADHESION",2.34371480060456e-17,3.0149391758947,"UP",6.78092808929843e-15
"4460","GO_REGULATION_OF_CELL_ADHESION",0.552396933769227,0.879893084440714,"Down",1
"4461","GO_PANCREATIC_JUICE_SECRETION",0.149441966131266,3.41800377199345,"UP",0.602828191993468
"4462","GO_PANCREATIC_JUICE_SECRETION",0.51501132166224,1.49392454884441,"Down",1
"4463","GO_REGULATION_OF_PROTEOLYSIS",0.00899110167275883,1.53461457215807,"UP",0.0961453464663258
"4464","GO_REGULATION_OF_PROTEOLYSIS",0.577737758976404,0.88510676483798,"Down",1
"4465","GO_PROTEIN_CATABOLIC_PROCESS",1,0.98268273775604,"UP",1
"4466","GO_PROTEIN_CATABOLIC_PROCESS",0.403917841407498,0.84630079077349,"Down",0.963343817275377
"4467","GO_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS",4.08597446625961e-07,7.05219372695653,"UP",2.19722742109699e-05
"4468","GO_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS",0.534088838851163,1.4072228361461,"Down",1
"4469","GO_PLATELET_ACTIVATION",1.93380779461492e-06,3.58192356542788,"UP",8.65452717145527e-05
"4470","GO_PLATELET_ACTIVATION",0.00452341378438069,0.118607323781111,"Down",0.0583082169019598
"4471","GO_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION_INITIATION",1,0,"UP",1
"4472","GO_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION_INITIATION",0.330987031587496,2.98858893901806,"Down",0.878781905502177
"4473","GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",0.000299854255512937,2.64792110950479,"UP",0.00695215137330333
"4474","GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",0.862262047884085,0.875926392587067,"Down",1
"4475","GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",7.53542021675113e-06,2.98178441870956,"UP",0.000294843051604765
"4476","GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",0.100053254994053,0.4677524425433,"Down",0.47672722821804
"4477","GO_NEURON_DIFFERENTIATION",8.68373772508496e-18,2.62087905143788,"UP",2.70274758104084e-15
"4478","GO_NEURON_DIFFERENTIATION",0.0145704881639219,0.677686702264155,"Down",0.135801709556844
"4479","GO_B_CELL_DIFFERENTIATION",0.0130251972800846,2.20301084394627,"UP",0.126447827281426
"4480","GO_B_CELL_DIFFERENTIATION",0.411939676103406,0.595828871263361,"Down",0.97410669120711
"4481","GO_COLLAGEN_FIBRIL_ORGANIZATION",2.95913995298821e-17,18.3224962197972,"UP",8.44259068253942e-15
"4482","GO_COLLAGEN_FIBRIL_ORGANIZATION",0.0716447681171162,0,"Down",0.390327308329518
"4483","GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS",0.0539220628206052,3.19444280238369,"UP",0.322485335109329
"4484","GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS",0.654545721730986,1.40640662901421,"Down",1
"4485","GO_HEPARIN_METABOLIC_PROCESS",1,0,"UP",1
